userId,screen_time_hrs_per_day,gaming_time,social_media_time,data_usage_gb_per_day,addicted
2685,5.78,0.35,0.09,0.92,0
2686,5.58,2.74,0.09,1.48,1
2687,6.6,1.93,2.95,0.43,1
2688,6.55,0.63,1.75,0.93,1
2689,6.83,2.92,3.37,1.22,1
2690,6.36,2.54,0.37,1.02,1
2691,6.01,2.23,1.14,0.57,0
2692,5.18,2.03,1.91,1.3,0
2693,5.3,0.0,0.73,0.56,1
2694,2.53,0.33,0.43,0.1,0
2695,4.69,0.79,1.98,1.25,0
2696,6.73,1.3,1.31,1.56,1
2697,8.65,2.49,1.24,1.18,1
2698,3.06,0.48,0.02,0.54,0
2699,3.16,0.57,1.63,0.66,0
2700,8.66,0.81,3.11,1.14,1
2701,7.78,3.07,4.24,1.44,1
2702,8.86,4.74,1.03,1.2,0
2703,3.76,0.48,1.4,0.99,0
2704,4.57,1.28,1.3,0.45,0
2705,5.96,0.78,4.39,1.13,1
2706,4.18,2.1,0.78,0.97,0
2707,6.14,0.07,0.54,0.98,1
2708,5.65,0.73,1.34,1.81,0
2709,8.46,1.72,1.53,1.54,1
2710,7.96,0.13,0.03,0.33,1
2711,7.25,0.58,0.46,1.84,1
2712,8.19,5.82,0.53,1.32,1
2713,9.35,0.43,0.88,1.42,1
2714,5.36,0.74,0.07,0.89,0
2715,6.6,0.07,0.12,0.84,1
2716,7.11,0.01,0.19,0.63,1
2717,5.76,0.27,0.17,0.82,0
2718,1.38,0.12,0.04,0.1,0
2719,5.34,2.09,1.09,1.01,0
2720,4.69,0.77,1.11,1.65,0
2721,7.09,4.62,0.13,0.44,1
2722,8.15,6.69,0.5,1.39,1
2723,3.79,0.74,2.16,0.77,0
2724,7.02,5.92,0.36,1.54,1
2725,5.01,1.0,1.57,0.88,0
2726,7.67,0.51,3.08,0.71,1
2727,5.25,0.1,0.04,0.99,0
2728,7.14,2.02,4.99,1.52,1
2729,7.97,6.63,0.85,1.61,1
2730,6.04,3.09,1.02,0.41,1
2731,4.35,0.9,1.02,0.27,0
2732,2.19,0.33,0.02,0.4,0
2733,8.77,1.32,0.16,1.57,1
2734,6.47,3.11,1.51,1.03,1
2735,4.35,0.42,0.09,0.77,0
2736,5.42,2.1,1.55,0.92,0
2737,6.53,5.92,0.47,0.5,1
2738,4.39,0.3,1.36,0.43,0
2739,6.41,1.95,2.13,0.5,1
2740,5.89,0.48,1.88,0.43,0
2741,6.15,4.97,0.31,1.38,1
2742,8.25,0.62,0.19,1.39,1
2743,5.19,0.46,3.85,0.5,1
2744,7.44,3.09,0.36,1.3,1
2745,8.35,3.6,0.06,0.6,1
2746,2.87,2.31,0.43,1.56,0
2747,4.78,2.78,1.04,1.13,1
2748,3.18,0.86,1.55,0.61,0
2749,4.81,1.38,2.47,1.03,0
2750,6.54,1.11,1.94,1.57,1
2751,6.86,1.47,0.13,0.66,0
2752,2.78,1.31,0.78,1.02,0
2753,9.47,0.12,3.25,1.09,1
2754,9.36,2.11,4.84,0.57,1
2755,8.04,1.73,3.88,1.12,1
2756,6.42,0.52,0.88,1.12,1
2757,5.98,0.85,0.52,1.11,0
2758,6.35,0.88,5.03,0.77,0
2759,6.69,0.11,0.03,0.97,1
2760,8.77,6.21,0.33,1.58,1
2761,6.59,3.53,0.72,0.49,1
2762,4.6,1.78,2.53,0.78,1
2763,8.52,0.2,0.08,1.42,1
2764,6.43,1.84,0.69,0.89,0
2765,7.58,1.3,1.69,1.45,1
2766,10.44,5.93,3.66,1.6,1
2767,7.42,2.02,0.94,1.28,1
2768,5.77,1.89,0.43,0.96,0
2769,5.72,0.08,0.15,1.77,0
2770,7.6,0.17,1.35,1.45,1
2771,6.34,1.1,0.37,1.24,1
2772,4.91,0.32,3.65,1.18,0
2773,8.35,1.39,3.03,1.14,1
2774,6.42,0.09,1.17,0.98,1
2775,4.18,0.92,0.41,1.12,0
2776,8.0,0.76,1.7,1.36,1
2777,5.38,1.68,0.92,0.47,0
2778,3.92,0.18,2.6,0.96,0
2779,4.68,2.89,1.16,0.87,1
2780,6.12,2.46,1.98,1.14,0
2781,5.85,1.21,1.8,1.01,0
2782,5.16,0.9,0.71,0.1,0
2783,2.96,1.46,1.47,0.7,0
2784,8.22,0.06,0.12,1.31,1
2785,6.82,1.78,0.74,0.95,1
2786,7.56,1.23,3.53,1.34,1
2787,4.68,2.18,0.2,0.87,0
2788,7.21,0.52,0.8,1.21,1
2789,8.96,1.2,5.27,1.75,1
2790,5.55,1.91,1.9,0.69,0
2791,1.68,0.13,0.53,0.84,0
2792,3.95,1.25,2.46,1.26,0
2793,4.79,1.86,0.43,1.35,0
2794,6.62,2.57,2.23,1.18,0
2795,5.69,1.03,1.61,0.73,1
2796,6.24,0.16,0.65,1.51,1
2797,9.12,0.28,0.52,2.65,1
2798,5.5,3.55,1.41,0.75,1
2799,10.74,3.13,1.34,2.05,0
2800,7.72,1.85,3.33,1.6,1
2801,2.11,0.21,0.01,0.38,0
2802,6.12,0.27,1.07,1.38,1
2803,4.23,1.48,0.7,0.43,0
2804,8.11,0.56,4.07,1.26,1
2805,6.55,1.03,2.0,0.6,1
2806,3.39,1.66,0.21,0.43,0
2807,5.08,0.54,0.02,0.34,0
2808,9.07,5.31,0.68,1.78,1
2809,4.44,0.05,1.47,1.02,0
2810,4.72,0.21,0.78,1.13,0
2811,7.1,1.06,2.94,1.92,1
2812,7.76,1.09,1.31,1.12,1
2813,8.34,1.81,4.91,1.25,1
2814,7.97,0.81,6.17,0.66,1
2815,3.61,1.14,2.39,0.1,0
2816,6.11,0.1,0.49,0.85,1
2817,1.29,0.83,0.33,0.1,0
2818,5.04,0.7,0.02,1.06,0
2819,4.54,2.48,0.83,1.09,0
2820,3.04,0.17,0.16,0.19,0
2821,7.85,4.13,0.14,1.5,1
2822,6.29,3.46,0.85,0.82,1
2823,7.5,4.66,2.2,0.55,1
2824,7.57,0.42,5.55,1.55,1
2825,6.59,0.37,0.8,1.01,1
2826,5.54,0.43,2.45,0.75,0
2827,5.85,1.54,0.21,1.93,0
2828,2.16,0.04,0.06,0.1,0
2829,8.67,3.23,0.25,1.09,1
2830,5.94,2.6,1.69,0.73,1
2831,7.51,4.32,2.61,1.5,1
2832,3.34,1.66,0.85,0.3,0
2833,9.18,2.81,5.62,1.19,1
2834,7.23,0.4,0.04,1.67,0
2835,8.57,1.65,1.03,1.32,1
2836,6.94,1.63,0.22,1.53,0
2837,5.36,2.77,0.19,0.66,0
2838,6.93,1.92,2.35,0.69,1
2839,4.45,0.1,0.91,0.67,0
2840,7.32,4.54,0.16,1.29,1
2841,6.59,1.02,0.65,0.83,1
2842,2.84,0.63,0.32,0.37,0
2843,5.61,0.21,0.91,1.51,0
2844,4.87,3.72,0.57,0.34,1
2845,2.41,0.75,0.62,0.44,0
2846,5.16,0.11,0.17,0.76,0
2847,8.96,0.41,5.98,1.03,0
2848,6.62,3.48,0.32,1.25,1
2849,7.07,1.69,0.13,0.45,1
2850,5.13,0.13,0.52,0.14,0
2851,5.98,0.61,5.02,1.37,1
2852,5.62,1.96,0.09,1.13,0
2853,7.84,0.65,0.52,1.57,1
2854,4.09,2.85,0.85,0.89,0
2855,5.72,0.07,0.07,1.43,1
2856,6.08,0.68,0.88,1.1,0
2857,5.29,1.66,0.06,1.23,0
2858,1.46,1.11,0.22,1.1,1
2859,6.01,1.55,0.34,0.79,1
2860,7.28,1.24,1.3,0.79,1
2861,6.0,2.11,3.02,0.78,1
2862,9.26,7.91,0.34,1.12,0
2863,3.76,0.78,0.22,0.37,0
2864,5.29,0.09,1.21,0.72,0
2865,5.54,2.74,1.89,1.0,1
2866,8.5,0.73,5.89,1.49,1
2867,5.13,0.01,0.07,0.27,0
2868,5.19,1.84,0.07,1.22,0
2869,5.17,1.59,0.33,0.84,0
2870,5.66,0.64,0.91,1.36,0
2871,6.64,0.51,1.07,0.43,1
2872,5.33,1.44,0.26,0.59,0
2873,5.81,2.93,0.19,1.62,0
2874,6.7,0.59,1.19,1.66,1
2875,4.35,0.47,1.19,1.94,0
2876,9.81,4.47,3.92,1.62,1
2877,5.27,0.45,3.01,0.75,0
2878,6.77,0.04,2.2,1.99,1
2879,6.44,2.38,1.54,1.73,1
2880,7.37,0.03,0.03,1.25,1
2881,6.8,0.03,0.0,1.22,1
2882,5.7,0.17,0.18,0.35,0
2883,5.76,0.02,2.23,0.83,0
2884,6.58,0.03,5.18,1.1,1
2885,9.86,0.61,0.48,1.54,1
2886,9.8,5.46,1.85,1.59,1
2887,3.1,1.56,1.12,0.48,0
2888,1.67,0.56,0.79,0.7,0
2889,8.72,6.82,1.22,0.86,1
2890,7.54,1.49,2.47,1.55,1
2891,6.95,0.01,2.45,1.39,1
2892,5.89,0.66,0.09,0.91,0
2893,6.27,0.37,0.09,0.91,0
2894,5.81,0.12,3.2,0.9,0
2895,5.77,1.41,0.12,1.02,0
2896,6.2,1.17,0.37,0.73,1
2897,7.3,0.54,3.64,1.39,1
2898,5.86,1.08,2.41,1.04,0
2899,1.08,0.08,0.43,0.21,0
2900,6.11,0.02,0.09,0.78,1
2901,8.85,0.34,0.07,1.37,1
2902,4.6,0.8,3.79,0.32,1
2903,5.63,1.28,0.39,1.15,0
2904,3.78,0.71,0.72,0.97,0
2905,5.47,2.78,2.19,1.27,1
2906,1.0,0.04,0.6,0.1,0
2907,3.28,0.1,2.83,0.51,0
2908,6.36,2.86,1.57,0.95,1
2909,6.1,2.42,1.03,1.18,1
2910,2.41,0.12,0.04,0.24,0
2911,10.55,3.93,2.49,2.06,1
2912,5.82,3.22,2.53,1.48,1
2913,6.29,0.31,5.05,0.87,1
2914,7.15,1.4,1.82,0.51,1
2915,2.52,0.11,0.24,0.32,0
2916,6.53,1.86,2.36,1.33,0
2917,6.37,2.93,3.4,1.3,1
2918,6.32,1.07,3.76,0.84,1
2919,5.69,2.59,1.33,1.08,0
2920,5.99,1.73,0.83,0.62,0
2921,6.8,1.3,5.37,0.85,1
2922,3.21,1.58,0.08,0.13,0
2923,4.05,1.29,1.6,1.1,0
2924,5.84,2.14,2.15,1.27,1
2925,4.07,1.24,0.97,0.46,0
2926,8.42,0.26,0.13,1.8,1
2927,5.58,0.0,0.29,0.81,0
2928,5.05,0.3,3.67,1.54,0
2929,7.11,2.85,3.95,0.92,1
2930,3.75,0.2,2.55,0.1,0
2931,4.91,0.49,0.55,1.03,0
2932,3.19,0.48,2.04,0.94,0
2933,6.99,2.62,4.32,0.72,0
2934,7.06,4.42,1.54,0.95,1
2935,6.56,1.13,2.17,1.01,1
2936,3.3,0.41,0.71,1.22,0
2937,4.44,0.96,0.68,0.58,0
2938,4.55,1.31,0.98,0.54,0
2939,7.07,0.56,5.69,0.58,1
2940,6.49,1.22,0.3,1.14,0
2941,6.65,0.45,0.79,1.16,1
2942,6.41,4.08,2.14,1.3,1
2943,1.57,0.0,0.0,0.66,0
2944,4.44,1.48,0.84,1.26,1
2945,3.95,0.08,0.24,0.76,1
2946,6.04,5.6,0.34,1.24,1
2947,7.96,2.13,0.75,1.12,1
2948,5.84,0.79,1.49,0.97,0
2949,4.7,0.67,2.09,0.76,0
2950,4.35,0.74,0.14,0.69,0
2951,7.3,0.21,0.32,1.21,1
2952,8.16,1.61,0.07,1.34,1
2953,4.34,2.22,0.46,0.32,0
2954,1.0,0.93,0.04,0.1,0
2955,8.69,2.04,1.7,1.55,1
2956,5.49,0.55,0.54,1.08,0
2957,8.27,1.3,4.56,0.81,1
2958,6.85,1.14,3.05,1.09,1
2959,3.63,0.25,0.64,0.98,0
2960,3.72,1.24,0.99,1.02,0
2961,8.05,4.8,1.69,0.91,1
2962,8.54,1.91,4.1,1.8,1
2963,3.09,0.15,0.33,0.31,1
2964,8.23,1.27,0.03,1.22,1
2965,8.29,0.67,1.37,1.66,0
2966,5.34,2.88,0.84,1.04,1
2967,3.44,1.91,0.6,0.59,0
2968,2.59,0.18,0.8,0.7,0
2969,5.52,1.07,1.27,0.69,0
2970,2.05,0.04,1.29,0.1,0
2971,2.78,0.15,0.12,0.15,0
2972,5.26,3.25,1.41,0.61,1
2973,3.5,0.53,0.31,1.4,0
2974,3.65,0.05,0.38,0.4,0
2975,5.64,2.23,2.69,1.88,1
2976,6.39,0.58,0.13,1.21,1
2977,6.33,1.29,2.22,1.54,1
2978,4.6,1.1,3.32,0.92,1
2979,4.21,0.58,1.14,0.54,0
2980,8.94,7.08,0.19,0.83,1
2981,6.56,2.06,2.21,1.72,1
2982,5.97,0.46,0.09,0.72,0
2983,5.69,1.7,1.94,1.12,0
2984,7.56,0.37,3.48,1.57,1
2985,10.8,7.54,3.22,1.93,1
2986,5.07,1.34,3.64,0.98,1
2987,6.01,1.92,2.28,0.75,1
2988,5.09,3.62,0.7,1.32,1
2989,5.75,0.42,1.76,0.79,0
2990,9.89,0.43,0.09,1.26,1
2991,8.47,0.95,2.46,1.63,1
2992,10.33,8.24,2.08,2.09,1
2993,6.72,1.49,0.07,0.26,1
2994,3.94,1.22,0.06,0.48,0
2995,8.54,0.35,3.26,1.51,1
2996,5.39,1.71,2.24,2.01,0
2997,6.63,2.93,0.31,0.67,1
2998,8.6,0.42,0.23,1.41,1
2999,3.34,1.43,1.39,0.98,0
3000,4.11,1.3,0.04,0.57,1
3001,7.22,3.07,3.22,1.13,1
3002,3.52,0.21,0.35,0.89,0
3003,4.19,1.7,0.76,1.25,0
3004,7.3,1.18,1.91,1.76,1
3005,5.84,2.03,3.4,0.83,0
3006,5.32,0.91,0.39,1.12,0
3007,4.83,2.37,1.1,2.04,0
3008,7.02,1.48,3.18,0.92,1
3009,4.82,3.87,0.23,0.92,1
3010,9.16,0.06,0.64,1.68,1
3011,5.14,2.56,1.25,1.85,0
3012,5.71,0.93,0.4,1.06,0
3013,3.99,0.59,1.89,0.11,0
3014,10.91,0.42,0.15,2.15,1
3015,12.0,4.62,5.38,1.91,1
3016,6.14,4.36,1.22,1.06,1
3017,4.89,1.53,2.42,1.04,0
3018,9.96,3.61,2.7,1.48,1
3019,8.09,0.04,0.46,2.69,1
3020,8.8,0.9,1.0,1.47,1
3021,6.76,0.61,5.18,1.73,1
3022,6.75,0.91,1.68,1.8,1
3023,2.54,0.56,0.43,0.17,1
3024,1.0,0.38,0.21,0.1,0
3025,4.94,1.41,3.38,0.88,1
3026,6.19,0.74,3.59,1.4,1
3027,7.23,4.86,0.37,1.15,1
3028,7.22,1.12,1.57,1.3,0
3029,5.05,0.48,2.16,0.78,0
3030,3.13,0.19,0.19,0.62,1
3031,5.14,0.25,0.3,0.9,0
3032,6.13,1.43,3.71,0.85,1
3033,9.42,0.05,0.3,1.88,1
3034,6.58,1.8,3.1,1.21,1
3035,7.13,1.46,0.88,1.6,1
3036,6.06,1.88,4.14,1.04,0
3037,4.91,1.51,0.68,1.17,0
3038,2.06,0.24,1.06,0.1,0
3039,7.29,0.48,4.41,0.75,0
3040,6.14,3.46,0.35,1.49,1
3041,4.51,0.43,1.84,0.45,0
3042,8.02,0.09,3.34,2.24,1
3043,4.34,1.26,1.39,0.45,1
3044,7.06,4.35,0.32,1.5,1
3045,4.44,1.28,0.71,0.57,0
3046,5.81,0.04,0.32,1.1,1
3047,6.26,4.71,1.18,1.18,0
3048,1.0,0.01,0.32,0.1,0
3049,4.06,0.81,2.17,0.9,0
3050,5.64,1.7,2.79,0.91,1
3051,5.65,1.04,0.36,0.45,0
3052,9.52,0.22,0.12,1.57,1
3053,5.62,0.3,4.59,0.88,0
3054,6.72,0.2,0.36,1.06,1
3055,5.95,0.77,0.2,1.16,0
3056,6.41,1.28,3.63,1.37,1
3057,7.05,2.87,0.89,1.53,1
3058,2.27,0.55,1.27,0.34,0
3059,6.91,0.16,1.53,0.73,0
3060,8.27,0.13,2.81,1.58,1
3061,3.9,0.11,3.36,0.29,1
3062,11.08,0.64,0.39,1.16,1
3063,10.11,6.14,0.97,1.8,1
3064,7.43,0.35,2.99,1.35,1
3065,1.92,0.51,1.28,0.1,0
3066,6.93,0.57,0.23,1.65,1
3067,4.75,0.89,2.47,0.7,0
3068,5.43,0.03,0.09,0.17,0
3069,6.69,2.98,1.44,1.27,1
3070,2.07,0.91,0.85,0.14,0
3071,6.12,1.49,1.63,1.15,1
3072,5.11,1.26,1.67,0.96,0
3073,3.75,1.95,0.2,0.69,0
3074,6.03,0.27,0.24,0.8,1
3075,5.22,0.38,0.79,0.96,0
3076,9.27,2.24,6.64,2.37,1
3077,7.51,3.13,1.49,0.42,1
3078,4.88,0.47,1.35,0.67,0
3079,10.22,0.1,0.95,1.38,1
3080,7.32,0.89,0.99,1.45,1
3081,6.53,4.39,1.89,0.84,1
3082,6.08,0.94,0.47,1.04,0
3083,6.56,2.69,1.46,1.19,0
3084,7.66,1.88,5.11,1.62,1
3085,7.44,0.31,2.87,1.76,1
3086,4.48,0.59,0.71,0.7,0
3087,6.3,0.21,0.86,0.44,1
3088,3.76,0.72,0.5,0.76,0
3089,4.55,2.12,0.68,1.07,0
3090,6.17,0.86,3.45,1.26,1
3091,9.42,2.64,5.36,2.0,1
3092,4.74,0.35,0.35,0.29,0
3093,4.71,1.51,2.41,1.25,0
3094,6.85,1.78,2.56,0.4,1
3095,4.95,1.61,0.51,1.15,1
3096,4.88,0.36,1.17,1.5,0
3097,6.1,1.96,0.86,1.08,1
3098,5.14,5.1,0.0,0.33,1
3099,7.2,1.38,1.16,0.84,1
3100,4.25,2.05,0.22,0.65,0
3101,9.34,2.42,1.49,1.7,0
3102,9.53,1.16,3.3,2.69,1
3103,4.79,2.74,0.24,0.99,0
3104,4.06,1.35,2.15,0.58,0
3105,6.08,2.26,3.35,0.82,1
3106,6.41,2.43,2.69,0.63,0
3107,9.63,1.68,5.34,2.08,1
3108,3.75,0.34,1.18,0.92,0
3109,6.14,1.49,0.43,0.69,1
3110,7.21,5.7,1.26,1.39,1
3111,2.31,0.29,1.02,0.12,1
3112,7.64,0.74,2.23,1.56,1
3113,6.88,1.27,0.93,0.42,1
3114,6.15,1.68,0.55,1.49,1
3115,9.36,0.88,0.25,1.55,1
3116,3.5,1.88,0.9,0.1,0
3117,3.36,1.09,1.32,0.85,0
3118,4.81,1.87,2.38,1.11,1
3119,6.34,0.94,2.87,1.13,1
3120,4.58,0.07,0.34,0.82,1
3121,6.92,0.01,0.0,0.93,1
3122,8.76,2.17,2.26,1.6,1
3123,10.94,5.88,3.94,1.73,1
3124,6.01,2.17,2.66,0.8,1
3125,4.61,1.32,2.06,1.14,0
3126,4.37,0.02,0.04,0.5,0
3127,4.66,0.71,1.36,1.12,0
3128,7.93,0.2,0.71,1.86,1
3129,4.08,0.66,0.43,0.89,0
3130,7.34,2.03,2.65,0.96,1
3131,3.65,0.5,0.24,0.9,1
3132,3.71,1.94,1.08,1.02,0
3133,7.89,0.87,0.87,1.61,1
3134,7.18,0.75,2.67,1.7,1
3135,7.12,1.35,4.91,1.32,1
3136,5.92,3.17,0.61,1.05,0
3137,8.04,0.13,0.4,1.63,1
3138,3.58,1.56,0.19,1.04,0
3139,4.54,0.57,0.17,0.28,1
3140,6.12,1.13,1.3,1.35,1
3141,5.59,0.81,0.02,0.92,0
3142,6.76,2.69,4.04,1.04,0
3143,5.93,0.95,1.46,0.65,0
3144,6.12,0.44,3.81,1.31,1
3145,5.28,0.36,0.38,0.79,0
3146,6.6,0.47,0.56,1.07,0
3147,6.6,3.8,2.45,0.3,0
3148,3.92,0.34,0.56,0.56,1
3149,10.62,4.39,0.09,1.4,1
3150,8.51,1.45,1.32,1.14,1
3151,7.64,4.5,0.77,1.13,1
3152,6.65,0.13,0.86,1.35,1
3153,8.97,0.52,7.11,0.4,1
3154,1.0,0.31,0.29,1.08,0
3155,4.39,3.73,0.31,0.39,1
3156,6.12,3.52,0.73,1.82,1
3157,5.43,0.19,0.22,0.5,0
3158,7.49,1.57,2.01,1.25,1
3159,8.31,0.69,0.85,1.22,1
3160,10.46,2.19,1.93,1.72,1
3161,5.7,0.65,2.31,1.15,0
3162,5.97,0.88,3.38,1.07,1
3163,6.29,2.31,0.28,1.5,1
3164,6.67,1.08,0.6,1.18,1
3165,6.23,1.53,2.46,1.05,1
3166,6.47,1.32,2.58,0.9,1
3167,7.33,0.07,6.73,1.47,1
3168,5.8,4.44,0.13,0.58,0
3169,6.26,1.98,1.16,0.94,1
3170,4.22,0.39,0.73,1.2,0
3171,8.76,0.49,1.89,0.88,1
3172,6.89,3.99,0.89,0.92,1
3173,6.93,0.78,1.49,1.37,1
3174,5.22,1.89,0.15,0.89,0
3175,3.03,0.09,0.05,0.1,0
3176,8.83,1.88,1.38,1.08,1
3177,6.18,0.06,5.81,0.87,1
3178,10.3,2.09,3.63,1.46,1
3179,5.96,0.99,1.76,1.67,0
3180,5.32,0.48,0.45,0.89,0
3181,6.37,1.97,0.23,0.34,1
3182,4.2,2.92,1.26,1.25,1
3183,8.42,0.47,1.15,1.46,0
3184,5.96,0.07,2.6,1.34,0
3185,4.27,1.02,1.14,0.88,0
3186,5.34,1.09,2.71,0.92,0
3187,9.56,5.96,0.56,2.27,1
3188,6.12,1.39,3.34,0.29,1
3189,6.83,0.16,0.91,1.16,1
3190,4.51,0.12,1.18,1.15,0
3191,6.3,0.16,0.63,0.79,1
3192,6.59,0.46,0.28,1.25,1
3193,6.81,4.93,0.08,1.09,1
3194,7.27,2.77,1.13,1.35,1
3195,3.42,0.32,0.51,0.14,0
3196,4.11,0.89,2.56,0.48,0
3197,5.55,1.16,1.84,0.85,0
3198,3.58,0.59,1.13,0.79,0
3199,4.96,1.15,0.5,1.61,0
3200,5.17,0.0,0.24,1.27,0
3201,5.36,2.8,1.16,0.54,0
3202,4.07,0.37,0.97,0.63,0
3203,8.24,1.17,1.71,1.54,1
3204,4.96,1.18,2.87,1.41,1
3205,4.28,1.18,2.98,0.51,1
3206,5.43,1.76,1.32,0.98,1
3207,4.43,0.18,0.32,0.38,0
3208,7.06,2.01,1.29,1.04,1
3209,10.3,0.75,2.53,1.24,1
3210,3.12,1.58,0.63,0.49,0
3211,5.78,3.08,0.43,0.88,0
3212,8.05,0.34,1.51,1.46,1
3213,4.56,0.15,0.37,1.52,0
3214,5.05,2.53,0.77,0.43,0
3215,5.97,1.96,0.6,0.89,1
3216,8.81,0.88,5.42,1.28,0
3217,5.84,4.32,1.46,1.07,1
3218,3.35,0.72,2.1,0.1,0
3219,4.53,0.0,0.41,1.69,0
3220,4.48,0.14,2.31,1.43,0
3221,4.42,3.28,0.22,0.58,1
3222,6.27,2.44,0.11,0.28,1
3223,7.09,1.24,0.44,1.8,1
3224,2.66,1.11,1.04,0.24,0
3225,6.29,0.95,1.05,0.5,1
3226,4.66,0.19,3.05,1.29,0
3227,6.88,0.09,0.63,0.79,1
3228,4.85,0.18,1.67,0.77,1
3229,7.53,1.7,1.27,1.21,1
3230,3.47,0.02,0.04,0.56,0
3231,5.64,0.4,1.69,0.85,0
3232,6.19,2.58,1.5,1.3,1
3233,8.12,2.96,3.17,1.19,1
3234,7.25,0.12,3.26,1.65,1
3235,3.41,0.9,1.21,1.2,0
3236,4.41,1.45,1.08,0.1,0
3237,6.38,0.27,0.16,1.69,1
3238,4.43,3.84,0.32,1.22,1
3239,2.09,0.23,0.9,0.1,0
3240,3.24,0.46,0.02,0.1,0
3241,6.2,2.68,0.66,0.95,1
3242,5.5,2.37,2.03,0.41,1
3243,4.34,1.67,1.54,0.99,0
3244,6.92,0.16,0.07,1.45,1
3245,6.07,1.67,2.75,0.87,1
3246,7.87,2.29,4.18,1.72,1
3247,9.61,6.13,2.29,1.45,1
3248,6.26,0.38,0.74,1.33,1
3249,7.1,0.18,1.3,1.46,1
3250,5.35,0.17,0.16,1.2,0
3251,7.38,0.76,2.58,1.34,1
3252,6.14,1.15,2.69,1.76,1
3253,9.73,2.42,4.75,1.43,1
3254,5.73,0.05,0.3,1.36,0
3255,6.67,1.6,3.89,0.95,1
3256,7.5,1.87,1.32,1.35,1
3257,9.02,0.61,1.22,1.66,1
3258,6.67,2.4,0.14,1.53,1
3259,5.24,0.31,3.26,0.1,0
3260,1.66,0.25,0.15,0.1,0
3261,6.13,0.5,0.28,1.19,1
3262,4.94,3.41,1.29,0.86,0
3263,6.29,0.83,0.04,0.74,1
3264,4.27,0.78,0.56,0.85,0
3265,4.27,0.1,0.1,0.75,0
3266,5.67,1.43,3.76,0.6,1
3267,7.14,2.14,0.47,1.73,1
3268,5.98,2.19,2.14,1.07,1
3269,6.27,0.58,1.72,0.1,1
3270,5.42,3.2,1.66,1.08,1
3271,4.13,0.14,0.08,1.15,0
3272,8.2,1.44,3.97,0.74,1
3273,3.57,0.65,0.49,0.54,0
3274,7.35,1.01,4.37,1.65,1
3275,4.77,2.02,2.67,1.56,1
3276,8.06,6.12,1.33,0.87,0
3277,4.42,1.96,0.96,0.19,0
3278,4.65,0.5,0.03,0.43,0
3279,8.9,1.53,0.48,0.99,1
3280,9.01,2.25,4.58,1.59,1
3281,6.54,1.17,5.31,1.42,0
3282,7.45,2.41,2.96,0.49,1
3283,4.3,0.1,0.13,0.51,0
3284,8.05,0.38,0.04,0.68,1
3285,8.9,1.09,6.31,0.99,1
3286,9.48,1.58,5.76,1.48,1
3287,6.75,3.4,1.6,0.6,1
3288,4.03,0.57,0.1,1.13,0
3289,2.52,0.05,0.0,0.93,0
3290,4.58,2.26,0.31,0.9,0
3291,5.14,3.85,0.42,1.67,1
3292,8.09,1.46,1.01,1.01,1
3293,8.89,2.84,3.01,1.53,0
3294,4.0,0.62,1.04,0.87,0
3295,8.25,0.8,0.43,1.82,0
3296,5.21,0.36,2.12,0.79,0
3297,5.66,2.87,2.35,1.01,1
3298,8.5,5.28,0.33,1.32,1
3299,6.89,3.56,0.82,0.88,1
3300,5.55,1.8,1.83,1.34,0
3301,2.33,0.12,0.73,0.38,0
3302,5.05,0.77,2.73,0.61,0
3303,4.28,2.12,0.44,0.31,0
3304,8.16,2.6,1.49,1.6,1
3305,6.91,4.21,1.1,1.09,1
3306,10.44,0.93,3.96,2.01,1
3307,8.35,1.39,4.88,1.36,1
3308,4.18,0.85,2.87,0.36,0
3309,6.34,0.46,0.46,0.82,1
3310,3.13,0.22,0.11,1.1,0
3311,5.67,0.3,1.59,1.11,0
3312,7.81,5.86,1.53,1.83,1
3313,6.64,1.55,2.85,1.57,0
3314,1.49,0.54,0.6,0.58,1
3315,7.8,0.06,1.23,1.64,1
3316,3.99,1.51,0.9,0.65,0
3317,6.65,2.69,3.87,1.64,0
3318,5.11,1.61,1.55,1.26,0
3319,7.13,0.19,4.86,0.98,1
3320,6.37,3.41,0.96,0.74,1
3321,2.64,0.86,0.13,1.02,0
3322,7.55,0.04,0.03,1.58,1
3323,8.98,3.23,0.59,1.35,1
3324,7.62,0.73,0.36,0.86,1
3325,5.56,0.38,0.49,0.39,0
3326,4.89,1.72,1.51,0.58,0
3327,6.49,3.46,0.54,0.95,1
3328,6.58,0.45,0.26,1.61,1
3329,8.44,2.09,1.59,1.39,1
3330,9.32,0.96,1.48,2.26,1
3331,6.66,1.93,1.65,1.3,1
3332,8.06,0.43,3.23,1.02,1
3333,10.42,0.6,4.79,1.71,1
3334,6.78,0.67,1.86,0.8,1
3335,8.6,2.17,2.54,1.64,0
3336,8.31,0.38,3.46,0.44,1
3337,5.12,2.22,1.45,1.32,0
3338,4.87,0.87,0.75,0.75,0
3339,7.26,1.34,0.32,1.07,1
3340,5.4,0.65,0.54,0.96,0
3341,6.19,0.1,0.89,1.77,1
3342,7.75,3.74,3.72,1.55,1
3343,8.49,2.21,1.72,0.91,1
3344,6.04,1.89,1.07,1.48,1
3345,6.43,0.29,4.09,0.69,1
3346,4.32,1.39,0.22,0.87,0
3347,7.66,2.46,2.54,1.57,1
3348,4.3,2.62,0.5,0.59,0
